Customer_ID,Product_Description,Product_Category,Quantity,Unit_Price,Delivery_Charges,Coupon,Discount_Rate
18168,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,2,17.53,6.5,,10.0
17068,Android Large Removable Sticker Sheet,Accessories,1,2.99,6.0,,
13162,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,2,79.0,6.0,,20.0
12748,Android Sticker Sheet Ultra Removable,Office,80,2.99,6.0,,
18109,Google Men's Vintage Badge Tee Black,Apparel,1,7.6,6.0,,30.0
15426,Google Women's Short Sleeve Hero Tee Black,Apparel,1,16.99,6.5,,20.0
14462,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,151.88,6.5,,30.0
12748,Google Baby Essentials Set,Apparel,1,27.19,6.0,,30.0
17917,Google Men's Short Sleeve Performance Badge Tee Black,Apparel,1,12.31,6.0,,
12916,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149.0,6.0,,10.0
15358,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.5,EXTRA10,10.0
15365,Waze Men's Short Sleeve Tee,Waze,1,18.99,6.0,,20.0
15024,Google Men's Skater Tee Grey,Apparel,1,15.99,6.5,,30.0
15723,Google Laptop and Cell Phone Stickers,Office,2,2.99,6.0,,10.0
17238,Nest Cam Outdoor Security Camera - USA,Nest-USA,3,119.0,6.5,,20.0
15311,Google Youth Short Sleeve Tee Red,Apparel,8,18.99,6.0,,10.0
16222,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.0,ELEC10,
14713,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1,15.99,6.0,,10.0
15394,Google Men's Vintage Badge Tee Black,Apparel,1,?,6.0,,30.0
12971,Google Kick Ball,Lifestyle,25,1.99,6.5,EXTRA30,30.0
13488,Maze Pen,Office,50,0.99,6.0,,
16567,Google Women's Short Sleeve Hero Tee White,Apparel,2,13.59,12.99,,20.0
16003,Google Sunglasses,Lifestyle,15,2.8,18.12,EXTRA30,30.0
16029,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,ELEC10,10.0
16713,25L Classic Rucksack,Backpacks,1,99.99,6.5,,
18075,Google Men's Short Sleeve Hero Tee Charcoal,Apparel,1,15.19,6.0,,20.0
14057,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,3,79.0,12.99,ELEC20,20.0
13854,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149.0,6.0,,10.0
16891,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,199.0,6.5,ELEC20,20.0
15078,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.5,,
14553,Google Women's Long Sleeve Blended Cardigan Charcoal,Apparel,1,16.79,12.99,SALE10,10.0
16873,Google Men's Vintage Badge Tee Black,Apparel,1,18.99,6.0,SALE20,20.0
16816,Nest Thermostat E - USA,Nest,2,99.0,6.5,,20.0
14800,BLM Sweatshirt,Apparel,1,33.59,6.0,,20.0
15570,Leatherette Journal,Office,10,7.69,6.0,,30.0
17730,Google 22 oz Water Bottle,Drinkware,75,2.99,6.0,EXTRA30,30.0
17238,Google Blackout Cap,Headgear,1,10.63,6.0,HGEAR10,10.0
12867,Google Youth Short Sleeve T-shirt Yellow,Apparel,1,10.63,6.0,SALE30,
14088,Red Shine 15 oz Mug,Drinkware,1,10.39,19.99,EXTRA10,10.0
14051,Google Laptop and Cell Phone Stickers,Office,1,1.99,6.5,,10.0
17377,Pen Pencil & Highlighter Set,Office,2,3.99,6.5,,
13030,Compact Selfie Stick,Lifestyle,2,7.19,6.5,EXTRA30,30.0
16161,8 pc Android Sticker Sheet,Office,10,?,24.49,,
13093,Android Sticker Sheet Ultra Removable,Office,1,2.99,6.0,OFF30,30.0
17968,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,3,81.5,6.5,ELEC10,10.0
13569,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119.0,6.5,ELEC30,30.0
12682,Google Men's Skater Tee Grey,Apparel,1,11.19,6.0,,10.0
12348,Google Sunglasses,Lifestyle,2,3.5,6.0,EXTRA30,
12682,Nest Cam Indoor Security Camera - USA,Nest-USA,1,121.3,6.5,,
14258,26 oz Double Wall Insulated Bottle,Drinkware,1,19.99,6.0,EXTRA10,10.0
16918,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Apparel,1,18.75,6.0,,20.0
17338,Leatherette Journal,Office,10,8.79,12.91,,
12585,Google Men's Airflow 1/4 Zip Pullover Black,Apparel,1,28.0,6.0,,10.0
15880,Google Men's 3/4 Sleeve Raglan Henley Grey,Apparel,1,24.99,6.5,,
17634,Google Tri-blend Hoodie Grey,Apparel,2,31.99,12.99,,10.0
17884,Google Ballpoint Pen Black,Office,23,1.59,17.84,,30.0
16938,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,151.88,6.5,ELEC30,30.0
12763,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,,,30.0
12471,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,2,149.0,6.0,ELEC30,30.0
17213,Google Sunglasses,Lifestyle,1,2.8,6.0,,
16767,Google Sunglasses,Lifestyle,3,3.5,6.0,,
18168,YouTube Women's Short Sleeve Hero Tee Charcoal,Apparel,1,15.19,6.0,,30.0
12540,Google Toddler Short Sleeve Tee White,Apparel,1,16.99,6.0,,
16033,Google Men's Short Sleeve Hero Tee Charcoal,Apparel,1,13.29,6.0,,10.0
17722,Google Laptop and Cell Phone Stickers,Office,4,1.99,44.06,OFF10,
12963,Google Youth Short Sleeve T-shirt Yellow,Apparel,1,10.63,6.5,,
14800,Google Women's Vintage Hero Tee Black,Apparel,1,4.56,12.99,,
14415,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,6.0,,20.0
15862,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,,10.0
14083,YouTube Custom Decals,Office,1,1.59,6.0,,10.0
17655,Google Twill Cap,Apparel,,8.79,6.5,,10.0
17850,Android Men's Vintage Tee,Apparel,1,19.59,35.3,,
14180,Google Twill Cap,Apparel,2,10.99,6.0,SALE30,30.0
12471,YouTube Luggage Tag,Fun,1,8.99,6.0,,
17341,Google Stylus Pen w/ LED Light,Office,30,5.5,6.5,OFF10,10.0
15034,Foam Can and Bottle Cooler,Drinkware,8,1.11,6.0,EXTRA10,10.0
17389,Nest Cam IQ - USA,Nest,1,199.0,6.0,,10.0
16918,Four Color Retractable Pen,Office,10,2.99,6.0,,
16407,Google Tee Green,Apparel,1,17.59,6.5,,20.0
13659,Nest Secure Alarm System Starter Pack - USA,Nest,1,349.0,6.0,,10.0
17965,YouTube Custom Decals,Office,1,1.99,12.99,,
17850,Nest Cam Indoor Security Camera - USA,Nest-USA,1,122.77,6.5,,10.0
17863,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,2,151.88,6.5,,30.0
12652,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1,13.59,12.91,,10.0
14680,Recycled Paper Journal Set,Office,1,3.19,6.5,OFF20,20.0
17491,Switch Tone Color Crayon Pen,Office,2,1.59,6.0,,30.0
14782,Emoji Sticker Sheet,Accessories,1,4.99,6.0,,10.0
14527,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119.0,6.0,,30.0
12474,Nest Cam IQ Outdoor - USA (Preorder),Nest,1,279.0,6.0,NE10,
13491,SPF-15 Slim & Slender Lip Balm,Housewares,14,1.4,34.94,,
17685,Google Twill Cap,Apparel,5,8.96,6.5,,30.0
15159,Women's Performance Full Zip Jacket Black,Apparel,1,67.19,6.0,,30.0
17315,Android Men's Short Sleeve Hero Tee Heather,Apparel,1,13.29,6.0,SALE30,30.0
16003,Metal Texture Roller Pen,Office,10,16.23,19.68,OFF30,
15194,Google Men's  Zip Hoodie,Apparel,1,55.99,6.0,,20.0
15862,Google Men's Microfiber 1/4 Zip Pullover Blue/Indigo,Apparel,1,61.89,6.5,,10.0
17790,YouTube Custom Decals,Office,1,1.59,6.0,OFF30,30.0
17511,Red Shine 15 oz Mug,Drinkware,1,12.99,6.5,,30.0
14505,BLM Sweatshirt,Apparel,1,33.59,6.0,SALE20,20.0
15291,Google Women's Lightweight Microfleece Jacket,Apparel,1,61.89,6.5,,10.0
17220,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.5,ELEC20,20.0
17303,Google Men's Bayside Graphic Tee,Apparel,1,15.99,6.0,,20.0
16222,Nest Cam IQ - USA,Nest,1,199.0,6.0,NE10,10.0
16033,Collapsible Shopping Bag,Bags,1,3.99,6.0,,
15358,Google Youth Short Sleeve Tee Red,Apparel,1,15.19,6.0,,20.0
16497,Google Large Standard Journal Navy,Office,25,15.99,6.0,,10.0
13093,Android Women's Long Sleeve Blended Cardigan Grey,Apparel,1,12.0,6.0,,10.0
15498,Android Men's Pep Rally Short Sleeve Tee Navy,Apparel,5,8.0,23.01,SALE30,30.0
15867,Google Laptop and Cell Phone Stickers,Office,1,2.39,6.5,OFF20,
14653,Waze Baby on Board Window Decal,Waze,1,2.39,6.0,,
14911,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.5,ELEC20,20.0
17976,Google Sunglasses,Lifestyle,1,3.61,6.5,,10.0
17259,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1,16.99,6.5,,
15311,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,3,151.88,6.5,,
17511,Badge Holder,Office,15,1.99,6.5,OFF30,30.0
15235,Google Women's Short Sleeve Hero Tee Sky Blue,Apparel,1,15.19,6.0,SALE10,10.0
17340,Yoga Mat Blue,Lifestyle,8,9.2,15.37,,
13069,Google Men's Pullover Hoodie Grey,Apparel,1,41.59,6.5,,20.0
14534,Nest Thermostat E - USA,Nest,1,99.0,?,,
15708,Google Spiral Journal with Pen,Notebooks & Journals,5,7.99,35.96,,20.0
15708,22 oz YouTube Bottle Infuser,Bottles,1,4.99,6.0,,
13089,Google Tee Green,Apparel,1,22.41,6.0,,30.0
17611,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.0,,30.0
14099,Google Sunglasses,Lifestyle,35,2.8,30.59,EXTRA10,10.0
12836,Google Laptop and Cell Phone Stickers,Office,3,3.05,6.0,,30.0
17787,Google Twill Cap,Apparel,1,10.99,6.5,SALE20,20.0
17315,Collapsible Shopping Bag,Bags,1,3.99,20.0,,30.0
18095,YouTube Custom Decals,Office,1,1.99,12.99,,
13798,Nest Secure Alarm System Starter Pack - USA,Nest,1,349.0,6.0,NE10,10.0
17311,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.0,,
17463,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.5,ELEC20,
12625,Google 22 oz Water Bottle,Drinkware,45,2.39,14.25,EXTRA10,10.0
17315,Google Youth Girl Tee Green,Apparel,1,15.19,6.0,,30.0
12578,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,79.0,6.0,ELEC20,
17964,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,,10.0
14779,Google Pet Feeding Mat,Lifestyle,20,1.68,6.5,,
14606,Google Twill Cap,Apparel,1,8.79,6.5,,30.0
15596,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119.0,6.0,,10.0
13715,Google Men's Vintage Badge Tee Sage,Apparel,1,4.56,6.0,SALE10,10.0
14401,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119.0,6.0,,
15311,Google Twill Cap,Apparel,1,8.79,6.0,,10.0
17340,Foam Can and Bottle Cooler,Drinkware,1,1.39,6.0,,10.0
17841,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119.0,6.0,,
18016,Nest Thermostat E - USA,Nest,1,99.0,6.5,NE20,20.0
13309,Nest Secure Alarm System Starter Pack - USA,Nest,1,355.74,6.5,,30.0
14911,Google Men's Performance 1/4 Zip Pullover Heather/Black,Apparel,1,61.59,12.48,,30.0
15358,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,4,15.99,24.49,,10.0
14713,YouTube Custom Decals,Office,20,1.99,12.99,OFF30,
14220,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149.0,6.0,,30.0
13458,Google 17oz Stainless Steel Sport Bottle,Drinkware,1,15.19,6.0,EXTRA10,10.0
16931,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.0,,10.0
15023,Nest Cam IQ - USA,Nest,1,199.0,6.0,NE30,30.0
15789,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,2,149.0,12.99,ELEC30,30.0
15039,Google Onesie Red/Graphite,Apparel,1,19.19,6.0,,20.0
15005,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119.0,6.0,,30.0
17180,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,6.0,ELEC20,
17226,Nest Cam Indoor Security Camera - USA,Nest-USA,1,121.3,6.5,,30.0
17552,Engraved Ceramic Google Mug,Drinkware,5,9.27,6.5,,10.0
14099,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119.0,6.0,ELEC30,
15311,Android Luggage Tag,Fun,2,8.99,6.0,,
15555,Keyboard DOT Sticker,Office,1,1.5,6.5,OFF20,20.0
15498,Android Rise 14 oz Mug,Drinkware,1,10.39,6.0,,
15680,Google Men's Vintage Tank,Apparel,1,11.75,6.5,SALE10,
16725,Google 22 oz Water Bottle,Drinkware,10,2.99,6.0,,20.0
12540,Google Pet Feeding Mat,Lifestyle,1,1.68,12.99,EXTRA30,30.0
15311,Nest Cam Indoor Security Camera - USA,Nest-USA,1,121.3,6.5,ELEC30,
17346,26 oz Double Wall Insulated Bottle,Drinkware,1,20.62,6.5,,
18069,22 oz YouTube Bottle Infuser,Bottles,10,3.99,12.48,BT30,30.0
17975,Maze Pen,Office,2,1.01,6.0,,30.0
12540,Google Twill Cap,Apparel,1,10.99,6.0,SALE20,20.0
17368,Google 22 oz Water Bottle,Drinkware,1,2.39,6.0,EXTRA20,20.0
16191,Colored Pencil Set,Office,2,2.99,19.99,OFF20,20.0
16931,Google Women's Short Sleeve Hero Tee Red Heather,Apparel,1,15.19,6.0,,30.0
13497,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,79.0,6.5,ELEC30,30.0
12748,Google Women's Vintage Hero Tee Black,Apparel,1,13.29,6.0,SALE10,10.0
16701,Google Men's Vintage Badge Tee White,Apparel,1,5.7,6.0,SALE20,
17691,Keyboard DOT Sticker,Office,1,1.5,6.5,,30.0
18125,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,149.0,6.0,,20.0
12748,Google Lunch Bag,Bags,30,13.99,6.0,AIO30,30.0
14415,Nest Learning Thermostat 3rd Gen - CA - Stainless Steel,Nest-Canada,1,199.0,8.7,,
12734,Badge Holder,Office,1,1.99,6.0,OFF10,10.0
17259,Google Women's Short Sleeve Hero Tee White,Apparel,1,13.59,6.5,,
14030,Google 17 oz Double Wall Stainless Steel Insulated Bottle,Google,1,19.99,6.5,,
15808,Nest Thermostat E - USA,Nest,1,100.91,6.5,,30.0
17976,Google Women's Vintage Hero Tee Black,Apparel,1,19.59,6.5,,10.0
16523,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.0,ELEC20,20.0
17976,Google Men's Quilted Insulated Vest Battleship Grey,Apparel,1,77.36,6.5,,10.0
15194,Google Men's Short Sleeve Hero Tee Light Blue,Apparel,1,18.99,6.5,SALE30,30.0
12748,Android Men's Long & Lean Badge Tee Charcoal,Apparel,1,11.19,6.0,,20.0
13838,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119.0,6.5,,
15023,YouTube Leatherette Notebook Combo,Office,10,5.59,41.3,,20.0
16367,Nest Cam Indoor Security Camera - USA,Nest-USA,,119.0,6.0,,20.0
14505,Google Men's Long & Lean Tee Charcoal,Apparel,1,13.99,6.0,,20.0
17340,Gel Roller Pen,Office,10,3.5,6.5,OFF10,10.0
17346,Seat Pack Organizer,Lifestyle,2,12.37,6.5,,
17841,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.0,ELEC30,30.0
15465,Crunch Noise Dog Toy,Lifestyle,1,2.79,12.99,EXTRA20,20.0
16558,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.0,,30.0
14085,Google 17oz Stainless Steel Sport Bottle,Drinkware,1,15.19,6.5,EXTRA30,30.0
17634,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,2,13.59,12.99,,10.0
14709,Google Sunglasses,Lifestyle,2,2.8,12.99,EXTRA20,20.0
14085,Google Canvas Tote Natural/Navy,Bags,1,12.79,6.0,AIO10,
14498,Google Laptop Backpack,Bags,1,79.99,6.0,,20.0
13798,Google 25 oz Red Stainless Steel Bottle,Drinkware,10,11.19,6.0,,20.0
16442,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119.0,6.0,,
17618,Android Sticker Sheet Ultra Removable,Office,1,2.99,6.0,,
15532,Google Zipper-front Sports Bag,Bags,1,15.99,6.0,,
14045,Android Sticker Sheet Ultra Removable,Office,1,2.47,6.5,,10.0
18118,Galaxy Screen Cleaning Cloth,Office,5,1.99,6.5,,20.0
15180,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,6.5,,
14049,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.0,,10.0
13455,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1,16.99,6.5,,10.0
14298,Nest Cam Indoor Security Camera - CA,Nest-Canada,1,149.0,8.7,,20.0
16222,Google Laptop and Cell Phone Stickers,Office,1,2.99,6.0,OFF10,10.0
16326,Nest Learning Thermostat 3rd Gen - CA - Stainless Steel,Nest-Canada,1,199.0,8.7,,20.0
15218,Android BTTF Moonshot Graphic Tee,Apparel,2,15.99,6.5,,
15448,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,6.5,ELEC20,20.0
14298,Google Leather Journal-Black,Notebooks & Journals,1,18.47,6.0,NJ20,20.0
13097,Google Kick Ball,Lifestyle,1,1.59,6.0,EXTRA10,10.0
17591,Colored Pencil Set,Office,1,2.99,6.0,,
17841,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,151.88,6.5,,
16244,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1,102.13,6.5,,10.0
14329,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,3,79.0,6.0,,30.0
12731,Google Metallic Notebook Set,Office,30,5.99,6.0,,20.0
12393,Nest Cam IQ - USA,Nest,1,199.0,6.0,,20.0
17811,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,,6.5,,
18260,Google Spiral Journal with Pen,Notebooks & Journals,20,5.59,80.38,NJ20,20.0
12501,Google Men's Short Sleeve Performance Badge Tee Pewter,Apparel,1,8.8,12.99,,20.0
18168,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,122.77,6.5,,10.0
17611,Google Women's Long Sleeve Blended Cardigan Charcoal,Apparel,1,20.99,6.0,SALE10,10.0
13093,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,6.0,,10.0
16250,Google Kick Ball,Lifestyle,1,1.64,17.96,EXTRA10,10.0
14085,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,1,13.29,6.0,,30.0
16727,Recycled Paper Journal Set,Office,1,3.99,6.0,,10.0
12764,Nest Secure Alarm System Starter Pack - USA,Nest,1,349.0,6.0,,20.0
15498,Android Twill Cap,Apparel,5,8.79,23.01,SALE30,30.0
12763,Android Toddler Short Sleeve T-shirt Aqua,Apparel,1,13.59,6.5,,30.0
13397,Google Men's Long & Lean Tee Charcoal,Apparel,1,6.0,6.0,,
15194,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,121.3,6.5,,30.0
16523,YouTube Women's Favorite Tee White,Apparel,1,21.99,6.0,,20.0
12567,Nest Cam Indoor Security Camera - USA,Nest-USA,1,121.3,12.99,,30.0
16814,Google Twill Cap,Apparel,4,8.79,6.0,SALE20,
13709,Waze Mobile Phone Vent Mount,Waze,4,5.59,6.0,,20.0
14606,Leatherette Journal,Office,2,8.79,6.5,,30.0
14796,Nest Cam Outdoor Security Camera - USA,Nest-USA,4,119.0,6.5,,
14606,Android Men's Vintage Tank,Apparel,1,8.4,6.0,,
17126,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1,13.59,12.99,,
13269,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,79.0,6.0,ELEC20,20.0
15260,Google Onesie Red,Apparel,1,24.75,6.5,,10.0
15288,Google Men's Quilted Insulated Vest Battleship Grey,Apparel,1,41.99,6.0,,10.0
15749,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,79.0,6.0,,
14541,Keyboard DOT Sticker,Office,1,1.2,6.0,,20.0
12748,Leather and Metal Ballpoint Pen,Office,1,10.07,6.5,,10.0
12748,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1,,6.0,,10.0
17230,Android Men's Outerstellar Short Sleeve Tee Black,Apparel,1,15.99,6.0,SALE30,
16875,Nest Cam Indoor Security Camera - USA,Nest-USA,2,119.0,?,,10.0
16110,Google Women's Short Sleeve Hero Tee Heather,Apparel,2,3.87,6.5,SALE30,
16858,Suitcase Organizer Cubes,Bags,1,21.99,6.5,,30.0
17284,Google Men's Vintage Badge Tee Black,Apparel,2,7.6,6.0,,
16029,Nest Thermostat E - USA,Nest,1,99.0,6.0,,30.0
17675,Google Women's Long Sleeve Blended Cardigan Charcoal,Apparel,1,20.99,6.0,SALE10,
17811,Google 22 oz Water Bottle,Drinkware,1,2.44,6.5,,
15046,Galaxy Screen Cleaning Cloth,Office,1,1.59,6.0,,10.0
17507,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,151.88,6.5,,30.0
13069,Windup Android,Lifestyle,1,3.19,6.5,,20.0
15271,Ballpoint Pen & Matching Tube Case,Office,1,3.35,6.0,OFF10,10.0
14669,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.0,,20.0
12681,Crunch Noise Dog Toy,Lifestyle,1,2.79,6.0,EXTRA30,
14156,Nest Cam IQ - USA,Nest,1,199.0,6.0,,30.0
15673,Android Sticker Sheet Ultra Removable,Office,1,2.39,6.0,,30.0
14085,Google 17oz Stainless Steel Sport Bottle,Drinkware,1,15.19,6.0,,10.0
17340,Red Shine 15 oz Mug,Drinkware,1,10.39,6.5,EXTRA10,10.0
14497,Nest Cam IQ - USA,Nest,1,202.84,6.5,NE30,30.0
16523,Google Sunglasses,Lifestyle,1,2.8,6.0,EXTRA20,
15514,Recycled Paper Journal Set,Office,7,3.99,6.0,,
15525,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,153.71,6.5,ELEC10,10.0
16422,Ballpoint LED Light Pen,Office,15,2.0,28.82,,
18156,Google Doodle Decal,Office,10,2.39,35.96,,20.0
15856,Android Onesie Gold,Apparel,?,19.19,6.0,SALE10,10.0
14911,Leatherette Journal,Office,1,6.15,49.73,,10.0
16883,Google Women's Quilted Insulated Vest Black,Apparel,1,74.99,6.5,,20.0
15189,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119.0,6.0,,20.0
17850,Google Tote Bag,Bags,1,10.31,6.5,,
14505,BLM Sweatshirt,Apparel,1,33.59,6.0,SALE20,20.0
16771,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1,16.99,6.0,,
17146,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,79.0,6.0,,30.0
17548,YouTube Custom Decals,Office,1,2.05,6.5,OFF10,10.0
13520,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,2,16.99,6.5,SALE20,
15061,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,20.0,EXTRA30,30.0
15987,Google Blackout Cap,Headgear,1,18.99,6.5,,30.0
17511,Android Women's Long Sleeve Blended Cardigan Grey,Apparel,1,12.0,6.0,,10.0
14701,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149.0,6.0,ELEC20,20.0
14450,Google Alpine Style Backpack,Bags,1,99.99,6.0,,10.0
17519,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1,79.0,6.0,,20.0
15235,Maze Pen,Office,25,0.98,6.5,OFF10,10.0
14527,Insulated Bottle,Drinkware,1,32.99,6.46,,20.0
12539,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,79.0,6.0,,20.0
17511,Google Men's Short Sleeve Hero Tee Charcoal,Apparel,5,15.19,12.48,,
16222,Google Men's Short Sleeve Performance Badge Tee Black,Apparel,1,5.5,6.0,SALE10,10.0
16735,22 oz Android Bottle,Bottles,2,2.39,12.99,BT20,20.0
13767,Google Sunglasses,Lifestyle,2,2.8,86.74,EXTRA20,20.0
12720,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,6.5,ELEC20,20.0
13240,Google Alpine Style Backpack,Bags,1,79.99,6.5,,10.0
18106,Google Women's Scoop Neck Tee Black,Apparel,5,4.8,6.0,,
16156,Nest Thermostat E - USA,Nest,1,100.91,6.5,,30.0
15046,Google Women's Tee Grey,Apparel,1,17.93,6.5,,30.0
17231,Google Women's Short Sleeve Hero Tee Grey,Apparel,2,11.89,6.0,,
13069,Nest Thermostat E - USA,Nest,1,100.91,6.5,,
17530,Gel Roller Pen,Office,1,3.5,6.0,,10.0
13324,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,12.99,,20.0
14057,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,149.0,6.0,ELEC20,
16442,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119.0,6.0,,20.0
14800,Google Kick Ball,Lifestyle,25,1.59,49.73,EXTRA20,20.0
14127,Google Laptop and Cell Phone Stickers,Office,1,3.05,6.0,,30.0
14082,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119.0,6.0,ELEC10,10.0
17406,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119.0,6.0,,
14572,Google Men's Airflow 1/4 Zip Pullover Lapis,Apparel,1,28.0,6.0,,
15894,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149.0,6.5,,20.0
15514,Android Men's Engineer Short Sleeve Tee Charcoal,Apparel,1,19.99,6.0,SALE20,
15464,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149.0,6.0,,10.0
13769,Android Rise 14 oz Mug,Drinkware,1,10.39,6.0,,30.0
12748,26 oz Double Wall Insulated Bottle,Drinkware,1,24.99,?,EXTRA20,20.0
14341,BLM Sweatshirt,Apparel,1,8.4,6.0,,
16770,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,149.0,6.5,,20.0
17920,Google Trucker Hat,Headgear,1,18.15,6.5,,10.0
15532,Google Women's Vintage Hero Tee Lavender,Apparel,1,10.63,6.0,,30.0
17365,Google Sunglasses,Lifestyle,5,2.8,6.5,,20.0
13725,Android Women's Dash Tee Grey,Apparel,1,17.93,6.5,,
17602,Google Youth Short Sleeve Tee White,Apparel,1,18.99,12.99,,30.0
13110,Google Metallic Notebook Set,Office,5,6.11,6.0,OFF30,30.0
15311,Google Trike Tee Black,Apparel,1,16.3,6.5,,30.0
13113,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1,79.0,6.0,,10.0
