,Customer_ID,Age,Gender,Marital Status,Occupation,Monthly Income,Education,Location,Product_Description,Product_Category,Quantity,Unit_Price,Delivery_Charges,Coupon,Discount_Rate
904,13113,40,M,Married,Employee,3,Graduate,Boise-Idaho,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,2.0,80.52,19.99,,30.0
905,13113,40,M,Married,Employee,3,Graduate,Boise-Idaho,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,,
906,13230,55,M,Married,Employee,4,Graduate,Sarasota-Florida,Google Zip Hoodie Black,Apparel,2.0,48.92,6.5,SALE30,30.0
907,13230,55,M,Married,Employee,4,Graduate,Sarasota-Florida,Badge Holder,Office,2.0,1.99,6.0,OFF10,
908,13230,55,M,Married,Employee,4,Graduate,Sarasota-Florida,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,12.48,,10.0
909,13230,55,M,Married,Employee,4,Graduate,Sarasota-Florida,Red Shine 15 oz Mug,Drinkware,1.0,10.39,6.0,,
910,13230,55,M,Married,Employee,4,Graduate,Sarasota-Florida,Google Women's Short Sleeve Hero Tee Sky Blue,Apparel,2.0,15.19,6.5,,10.0
911,13230,55,M,Married,Employee,4,Graduate,Sarasota-Florida,Google Laptop and Cell Phone Stickers,Office,20.0,2.99,12.99,,
912,13230,55,M,Married,Employee,4,Graduate,Sarasota-Florida,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,149.0,12.99,,10.0
913,13230,55,M,Married,Employee,4,Graduate,Sarasota-Florida,YouTube Onesie Heather,Apparel,1.0,23.99,6.0,SALE10,10.0
914,13230,55,M,Married,Employee,4,Graduate,Sarasota-Florida,Google Laptop and Cell Phone Stickers,Office,1.0,2.39,6.0,,10.0
915,13230,55,M,Married,Employee,4,Graduate,Sarasota-Florida,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,79.0,12.99,ELEC10,10.0
916,13230,55,M,Married,Employee,4,Graduate,Sarasota-Florida,Google Women's Short Sleeve Hero Tee Sky Blue,Apparel,1.0,19.46884713375796,6.5,,10.0
917,13230,55,M,Married,Employee,4,Graduate,Sarasota-Florida,Nest Cam IQ - USA,Nest,1.0,199.0,6.0,NE10,10.0
918,13230,55,M,Married,Employee,4,Graduate,Sarasota-Florida,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88,6.5,,
919,13468,65,F,Married,Housewife,1,Post Graduate,Fort Wayne-Indiana,Google Blackout Cap,Headgear,1.0,15.67,6.5,,10.0
920,13468,65,F,Married,Housewife,1,Post Graduate,Fort Wayne-Indiana,Maze Pen,Office,30.0,0.99,6.5,,
921,13468,65,F,Married,Housewife,1,Post Graduate,Fort Wayne-Indiana,Google Men's Long Sleeve Raglan Ocean Blue,Apparel,1.0,17.49,6.0,,
922,13468,65,F,Married,Housewife,1,Post Graduate,Fort Wayne-Indiana,Android Women's Fleece Hoodie,Apparel,1.0,57.76,6.5,,
923,13468,65,F,Married,Housewife,1,Post Graduate,Fort Wayne-Indiana,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,,
924,13468,65,F,Married,Housewife,1,Post Graduate,Fort Wayne-Indiana,Google Canvas Tote Natural/Navy,Bags,8.0,12.79,21.29,,
925,13468,65,F,Married,Housewife,1,Post Graduate,Fort Wayne-Indiana,Android Rise 14 oz Mug,Drinkware,1.0,12.99,6.0,,20.0
926,13468,65,F,Married,Housewife,1,Post Graduate,Fort Wayne-Indiana,Rubber Grip Ballpoint Pen 4 Pack,Office,1.0,3.99,6.0,,30.0
927,13800,39,F,Married,Housewife,4,Graduate,Boise-Idaho,Google Emoji Sticker Pack,Accessories,1.0,5.09,6.0,,30.0
928,13800,39,F,Married,Housewife,4,Graduate,Boise-Idaho,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,ELEC30,30.0
929,13800,39,F,Married,Housewife,4,Graduate,Boise-Idaho,Google Alpine Style Backpack,Bags,1.0,81.53,6.5,,30.0
930,13800,39,F,Married,Housewife,4,Graduate,Boise-Idaho,Google Thermal Bottle Blue,Drinkware,15.0,19.56,12.48,EXTRA30,
931,13777,58,F,Married,Housewife,3,Post Graduate,Savannah-Georgia,Google Men's Lightweight Microfleece Jacket Black,Apparel,1.0,61.89,6.5,,10.0
932,13777,58,F,Married,Housewife,3,Post Graduate,Savannah-Georgia,26 oz Double Wall Insulated Bottle,Drinkware,1.0,25.78,6.5,EXTRA10,
933,13777,58,F,Married,Housewife,3,Post Graduate,Savannah-Georgia,Android Rise 14 oz Mug,Drinkware,1.0,12.99,6.0,,20.0
934,13777,58,F,Married,Housewife,3,Post Graduate,Savannah-Georgia,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,17.53,6.5,,10.0
935,13777,58,F,Married,Housewife,3,Post Graduate,Savannah-Georgia,Nest Cam Indoor Security Camera - CA,Nest-Canada,1.0,153.71,8.7,NCA10,10.0
936,13777,58,F,Married,Housewife,3,Post Graduate,Savannah-Georgia,26 oz Double Wall Insulated Bottle,Drinkware,1.0,24.99,6.0,,
937,13777,58,F,Married,Housewife,3,Post Graduate,Savannah-Georgia,Nest Thermostat E - USA,Nest,1.0,99.0,6.0,,
938,13819,58,M,Single,Employee,4,Graduate,Peoria-Illinois,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,249.0,12.99,ELEC10,
939,17228,50,F,Married,Employee,3,Graduate,Fargo-North Dakota,YouTube Tee Black,Apparel,1.0,17.93,6.5,,
940,17228,50,F,Married,Employee,3,Graduate,Fargo-North Dakota,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,3.47,6.5,SALE30,30.0
941,17228,50,F,Married,Employee,3,Graduate,Fargo-North Dakota,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,,
942,17228,50,F,Married,Employee,3,Graduate,Fargo-North Dakota,Google Men's Short Sleeve Performance Badge Tee Pewter,Apparel,2.0,21.99,6.5,,30.0
943,17228,50,F,Married,Employee,3,Graduate,Fargo-North Dakota,Google Twill Cap,Apparel,1.0,11.2,6.0,,30.0
944,17228,50,F,Married,Employee,3,Graduate,Fargo-North Dakota,Google Men's Short Sleeve Performance Badge Tee Black,Apparel,1.0,21.99,6.5,SALE30,
945,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,151.88,6.5,ELEC30,30.0
946,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,,
947,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Google Twill Cap,Apparel,1.0,8.79,6.0,SALE20,
948,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Collapsible Shopping Bag,Bags,1.0,4.99,6.0,AIO20,20.0
949,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Google Sunglasses,Lifestyle,30.0,3.5,12.99,,20.0
950,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Nest Cam Indoor Security Camera - CA,Nest-Canada,1.0,151.88,8.7,NCA30,30.0
951,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Google Men's Performance 1/4 Zip Pullover Heather/Black,Apparel,1.0,87.99,6.5,,20.0
952,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Google Sunglasses,Lifestyle,1.0,2.8,6.0,,
953,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88,6.5,,30.0
954,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,2.0,79.0,6.0,,
955,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Women's Weatherblock Shell Jacket Black,Apparel,1.0,37.2,6.0,SALE20,
956,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,20 oz Stainless Steel Insulated Tumbler,Drinkware,1.0,19.99,6.0,,20.0
957,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,12.99,ELEC10,10.0
958,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Android Toddler Short Sleeve T-shirt Pewter,Apparel,12.0,16.99,6.0,,10.0
959,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Google Women's Short Sleeve Badge Tee Grey,Apparel,1.0,3.47,6.5,,30.0
960,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Google Men's Short Sleeve Performance Badge Tee Charcoal,Apparel,1.0,13.2,6.0,SALE20,20.0
961,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Leatherette Journal,Office,4.0,7.69,6.0,,
962,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Google Youth Short Sleeve Tee Red,Apparel,8.0,18.99,6.0,,10.0
963,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,3.0,151.88,6.5,,
964,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Google Twill Cap,Apparel,1.0,8.79,6.0,,10.0
965,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Android Luggage Tag,Fun,2.0,8.99,6.0,,
966,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,ELEC30,
967,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Google Trike Tee Black,Apparel,1.0,16.3,6.5,,30.0
968,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Google Youth Short Sleeve Tee Red,Apparel,6.0,18.99,6.0,,10.0
969,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,ELEC10,10.0
970,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Sport Bag,Bags,7.0,3.99,25.37,AIO10,10.0
971,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,22 oz Android Bottle,Bottles,10.0,2.39,12.91,,10.0
972,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Google Snapback Black Cap,Headgear,1.0,20.38,6.0,,30.0
973,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Nest Cam Indoor Security Camera - USA,Nest-USA,4.0,119.0,6.0,,10.0
974,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Ballpoint Stick Pen 4 Pack,Office,1.0,3.99,6.5,,
975,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Google 40 oz Insulated Monster Bottle,Drinkware,1.0,28.05,6.5,EXTRA10,
976,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,4.33,6.0,,
977,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Collapsible Shopping Bag,Bags,1.0,3.99,6.0,,20.0
978,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Google Women's Vintage Hero Tee Black,Apparel,1.0,5.7,6.0,SALE30,30.0
979,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.5,,20.0
980,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,ELEC10,10.0
981,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,YouTube Men's Fleece Hoodie Black,Apparel,1.0,31.35,6.0,,20.0
982,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Google Hard Cover Journal,Notebooks & Journals,12.0,11.99,42.45,,20.0
983,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Google Large Standard Journal Navy,Office,21.0,16.3,6.0,,30.0
984,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Google Women's Short Sleeve Hero Tee Sky Blue,Apparel,1.0,15.19,6.0,SALE20,20.0
985,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Switch Tone Color Crayon Pen,Office,1.0,1.59,6.5,,10.0
986,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,23 oz Wide Mouth Sport Bottle,Drinkware,1.0,11.2,6.0,,30.0
987,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Google Sunglasses,Lifestyle,30.0,3.5,12.99,EXTRA20,20.0
988,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Google Men's Vintage Badge Tee Black,Apparel,1.0,7.6,6.0,SALE20,20.0
989,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,12.99,,10.0
990,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Google Men's 100% Cotton Short Sleeve Hero Tee Black,Apparel,1.0,4.33,6.0,,
991,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88,6.5,,30.0
992,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,8 pc Android Sticker Sheet,Office,1.0,1.59,6.5,,10.0
993,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,YouTube Twill Cap,Apparel,1.0,10.99,6.0,SALE20,20.0
994,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Badge Holder,Office,20.0,1.99,6.0,OFF10,10.0
995,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Google Kick Ball,Lifestyle,20.0,1.99,6.0,,10.0
996,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,12.99,,
997,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Google Tee Green,Apparel,1.0,22.41,6.0,SALE30,
998,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,,10.0
999,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,BLM Sweatshirt,Apparel,2.0,33.59,6.0,,20.0
1000,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Google Kick Ball,Lifestyle,3.0,1.99,6.0,,10.0
1001,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,79.0,6.0,,10.0
1002,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,19.99,6.0,,10.0
1003,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Google Metallic Notebook Set,Office,10.0,4.79,12.91,OFF10,10.0
1004,15311,57,M,Single,Self Employed,4,Post Graduate,Orlando-Florida,Google Men's Vintage Badge Tee Black,Apparel,1.0,7.6,6.0,SALE10,10.0
1005,17226,42,F,Married,Housewife,3,Graduate,Toledo-Ohio,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,,30.0
1006,15574,28,F,Married,Housewife,2,Post Graduate,Des Moines-Iowa,Gift Card - $25.00,Gift Cards,1.0,25.0,0.0,,30.0
1007,15574,28,F,Married,Housewife,2,Post Graduate,Des Moines-Iowa,Google Sunglasses,Lifestyle,5.0,2.89,35.96,EXTRA10,10.0
1008,15574,28,F,Married,Housewife,2,Post Graduate,Des Moines-Iowa,Google Women's Short Sleeve Hero Tee White,Apparel,1.0,14.02,57.74,,10.0
1009,15574,28,F,Married,Housewife,2,Post Graduate,Des Moines-Iowa,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,,
1010,15574,28,F,Married,Housewife,2,Post Graduate,Des Moines-Iowa,Google Men's Performance Full Zip Jacket Black,Apparel,1.0,99.03,13.78,SALE10,10.0
1011,15574,28,F,Married,Housewife,2,Post Graduate,Des Moines-Iowa,YouTube Women's Short Sleeve Hero Tee Charcoal,Apparel,1.0,15.67,182.74,,10.0
1012,15574,28,F,Married,Housewife,2,Post Graduate,Des Moines-Iowa,Waze Mood Ninja Window Decal,Waze,2.0,1.64,6.5,,10.0
1013,15574,28,F,Married,Housewife,2,Post Graduate,Des Moines-Iowa,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,ELEC10,10.0
1014,15574,28,F,Married,Housewife,2,Post Graduate,Des Moines-Iowa,YouTube Custom Decals,Office,1.0,2.05,6.5,,10.0
1015,15574,28,F,Married,Housewife,2,Post Graduate,Des Moines-Iowa,You Tube Toddler Short Sleeve Tee Red,Apparel,1.0,14.02,28.78,SALE10,
1016,15574,28,F,Married,Housewife,2,Post Graduate,Des Moines-Iowa,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,,10.0
1017,15574,28,F,Married,Housewife,2,Post Graduate,Des Moines-Iowa,Android Sticker Sheet Ultra Removable,Office,5.0,3.08,6.5,OFF10,
1018,15574,28,F,Married,Housewife,2,Post Graduate,Des Moines-Iowa,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,122.77,6.5,,10.0
1019,15574,28,F,Married,Housewife,2,Post Graduate,Des Moines-Iowa,Google Laptop and Cell Phone Stickers,Office,1.0,2.39,22.71,,30.0
1020,15574,28,F,Married,Housewife,2,Post Graduate,Des Moines-Iowa,Google Spiral Journal with Pen,Notebooks & Journals,2.0,8.24,6.5,,10.0
1021,15574,28,F,Married,Housewife,2,Post Graduate,Des Moines-Iowa,Switch Tone Color Crayon Pen,Office,21.0,1.99,6.0,,
1022,15574,28,F,Married,Housewife,2,Post Graduate,Des Moines-Iowa,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,5.0,15.67,182.74,,
1023,15574,28,F,Married,Housewife,2,Post Graduate,Des Moines-Iowa,Nest Cam Outdoor Security Camera - USA,Nest-USA,4.0,122.77,6.5,ELEC10,10.0
1024,15574,28,F,Married,Housewife,2,Post Graduate,Des Moines-Iowa,Google Men's  Zip Hoodie,Apparel,1.0,46.21,6.5,,10.0
1025,15574,28,F,Married,Housewife,2,Post Graduate,Des Moines-Iowa,Google Men's Watershed Full Zip Hoodie Grey,Apparel,2.0,61.59,12.99,,
1026,15574,28,F,Married,Housewife,2,Post Graduate,Des Moines-Iowa,Collapsible Shopping Bag,Bags,6.0,4.12,6.5,,
1027,12971,31,F,Married,Self Employed,4,Graduate,Fargo-North Dakota,Google Laptop and Cell Phone Stickers,Office,1.0,2.39,6.0,,
1028,12971,31,F,Married,Self Employed,4,Graduate,Fargo-North Dakota,Google Stylus Pen w/ LED Light,Office,1.0,4.4,49.73,,10.0
1029,12971,31,F,Married,Self Employed,4,Graduate,Fargo-North Dakota,Google Kick Ball,Lifestyle,25.0,1.99,6.5,EXTRA30,30.0
1030,12971,31,F,Married,Self Employed,4,Graduate,Fargo-North Dakota,Google Womens 3/4 Sleeve Baseball Raglan Heather/Black,Apparel,1.0,15.99,6.5,,10.0
1031,12971,31,F,Married,Self Employed,4,Graduate,Fargo-North Dakota,Android 17oz Stainless Steel Sport Bottle,Drinkware,1.0,10.63,6.0,EXTRA10,10.0
1032,12971,31,F,Married,Self Employed,4,Graduate,Fargo-North Dakota,Google Men's Airflow 1/4 Zip Pullover Lapis,Apparel,1.0,14.0,6.0,,10.0
1033,12971,31,F,Married,Self Employed,4,Graduate,Fargo-North Dakota,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,119.0,6.5,ELEC10,
1034,12971,31,F,Married,Self Employed,4,Graduate,Fargo-North Dakota,Google Womens 3/4 Sleeve Baseball Raglan Heather/Black,Apparel,1.0,15.99,6.5,,10.0
1035,12971,31,F,Married,Self Employed,4,Graduate,Fargo-North Dakota,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,,30.0
1036,18250,56,F,Single,Employee,2,Graduate,Sarasota-Florida,Waze Mobile Phone Vent Mount,Waze,10.0,5.7,15.72,,
1037,13725,61,M,Single,Employee,1,Graduate,Springfield-Illinois,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,,30.0
1038,13725,61,M,Single,Employee,1,Graduate,Springfield-Illinois,Android Women's Dash Tee Grey,Apparel,1.0,17.93,6.5,,
1039,13725,61,M,Single,Employee,1,Graduate,Springfield-Illinois,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,,
1040,13725,61,M,Single,Employee,1,Graduate,Springfield-Illinois,Google Women's Short Sleeve Badge Tee Grey,Apparel,1.0,3.47,6.5,,30.0
1041,13725,61,M,Single,Employee,1,Graduate,Springfield-Illinois,Google Women's Tee Grey,Apparel,1.0,22.41,6.0,,30.0
1042,16748,26,M,Single,Employee,4,Post Graduate,Spokane-Washington,Google Executive Umbrella,Lifestyle,1.0,19.59,6.0,,
1043,16748,26,M,Single,Employee,4,Post Graduate,Spokane-Washington,Google 17oz Stainless Steel Sport Bottle,Drinkware,10.0,16.79,40.25,,20.0
1044,16029,54,F,Married,Employee,4,Ph.D,Tulsa-Oklahoma,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,153.71,6.5,ELEC10,10.0
1045,16029,54,F,Married,Employee,4,Ph.D,Tulsa-Oklahoma,Nest Thermostat E - USA,Nest,1.0,99.0,6.0,,30.0
1046,16029,54,F,Married,Employee,4,Ph.D,Tulsa-Oklahoma,Google Luggage Tag,Fun,1.0,3.6,49.73,,
1047,16029,54,F,Married,Employee,4,Ph.D,Tulsa-Oklahoma,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,,30.0
1048,16029,54,F,Married,Employee,4,Ph.D,Tulsa-Oklahoma,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,19.99,,30.0
1049,14045,19,F,Married,Student,1,Undergrad,Memphis-Tennessee,Android Sticker Sheet Ultra Removable,Office,1.0,2.47,6.5,,10.0
1050,17375,34,F,Single,Employee,3,Post Graduate,Reno-Nevada,Google Men's Vintage Badge Tee Black,Apparel,3.0,10.63,6.0,SALE20,20.0
1051,17375,34,F,Single,Employee,3,Post Graduate,Reno-Nevada,Nest Cam IQ - USA,Nest,1.0,202.84,6.5,,30.0
1052,17375,34,F,Single,Employee,3,Post Graduate,Reno-Nevada,Google Laptop and Cell Phone Stickers,Office,5.0,2.99,6.0,,
1053,15922,46,M,Single,Self Employed,4,Post Graduate,Des Moines-Iowa,Engraved Ceramic Google Mug,Drinkware,1.0,9.27,6.5,,
1054,15039,41,F,Married,Self Employed,3,Post Graduate,Toledo-Ohio,Google Hard Cover Journal,Notebooks & Journals,2.0,11.99,13.78,,
1055,15039,41,F,Married,Self Employed,3,Post Graduate,Toledo-Ohio,Ballpoint LED Light Pen,Office,6.0,2.04,6.5,,30.0
1056,15039,41,F,Married,Self Employed,3,Post Graduate,Toledo-Ohio,Google Twill Cap,Apparel,1.0,11.2,6.0,,30.0
1057,15039,41,F,Married,Self Employed,3,Post Graduate,Toledo-Ohio,Galaxy Screen Cleaning Cloth,Office,20.0,1.99,6.0,,30.0
1058,15039,41,F,Married,Self Employed,3,Post Graduate,Toledo-Ohio,Google 22 oz Water Bottle,Drinkware,6.0,2.99,6.0,EXTRA20,20.0
1059,15039,41,F,Married,Self Employed,3,Post Graduate,Toledo-Ohio,Google Onesie Red/Graphite,Apparel,1.0,19.19,6.0,,20.0
1060,15039,41,F,Married,Self Employed,3,Post Graduate,Toledo-Ohio,Google Men's Vintage Badge Tee Black,Apparel,1.0,9.49,6.0,,10.0
1061,15039,41,F,Married,Self Employed,3,Post Graduate,Toledo-Ohio,Google Sunglasses,Lifestyle,3.0,2.8,19.99,EXTRA10,10.0
1062,15039,41,F,Married,Self Employed,3,Post Graduate,Toledo-Ohio,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,2.0,149.0,6.0,,20.0
1063,15039,41,F,Married,Self Employed,3,Post Graduate,Toledo-Ohio,Nest Learning Thermostat 3rd Gen - CA - Stainless Steel,Nest-Canada,1.0,199.0,8.7,,30.0
1064,15039,41,F,Married,Self Employed,3,Post Graduate,Toledo-Ohio,Google Metallic Notebook Set,Office,20.0,4.88,25.37,,30.0
1065,15039,41,F,Married,Self Employed,3,Post Graduate,Toledo-Ohio,Google Youth Short Sleeve T-shirt Green,Apparel,1.0,10.63,6.0,SALE20,
1066,15039,41,F,Married,Self Employed,3,Post Graduate,Toledo-Ohio,Leatherette Journal,Office,1.0,8.79,6.0,,20.0
1067,15039,41,F,Married,Self Employed,3,Post Graduate,Toledo-Ohio,Google Men's Long & Lean Tee Charcoal,Apparel,1.0,19.99,117.7,,30.0
1068,15039,41,F,Married,Self Employed,3,Post Graduate,Toledo-Ohio,Google Crew Sweater Navy,Apparel,1.0,42.39,6.5,SALE30,30.0
1069,15039,41,F,Married,Self Employed,3,Post Graduate,Toledo-Ohio,Google Ballpoint Pen Black,Office,25.0,1.99,6.0,,20.0
1070,15039,41,F,Married,Self Employed,3,Post Graduate,Toledo-Ohio,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,,10.0
1071,15039,41,F,Married,Self Employed,3,Post Graduate,Toledo-Ohio,YouTube Youth Short Sleeve Tee Red,Apparel,1.0,15.19,6.0,,20.0
1072,15039,41,F,Married,Self Employed,3,Post Graduate,Toledo-Ohio,Google Kick Ball,Lifestyle,100.0,1.59,28.7,EXTRA20,20.0
1073,15039,41,F,Married,Self Employed,3,Post Graduate,Toledo-Ohio,Android Men's Vintage Tank,Apparel,1.0,14.69,19.99,SALE20,20.0
1074,15039,41,F,Married,Self Employed,3,Post Graduate,Toledo-Ohio,Google Men's Long Sleeve Pullover Badge Tee Heather,Apparel,2.0,34.99,117.7,,30.0
1075,15039,41,F,Married,Self Employed,3,Post Graduate,Toledo-Ohio,Google Men's Long Sleeve Pullover Badge Tee Heather,Apparel,1.0,27.99,6.5,,30.0
1076,15039,41,F,Married,Self Employed,3,Post Graduate,Toledo-Ohio,Sport Bag,Bags,20.0,4.07,25.37,AIO30,30.0
1077,15039,41,F,Married,Self Employed,3,Post Graduate,Toledo-Ohio,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3,19.99,ELEC30,30.0
1078,15039,41,F,Married,Self Employed,3,Post Graduate,Toledo-Ohio,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,19.99,,10.0
1079,16546,64,M,Single,Self Employed,2,Post Graduate,Madison-Wisconsin,Gel Roller Pen,Office,1.0,3.61,6.5,,10.0
1080,14156,50,F,Married,Housewife,4,Post Graduate,Des Moines-Iowa,Google Women's Short Sleeve Hero Tee Grey,Apparel,1.0,4.08,6.0,SALE30,30.0
1081,14156,50,F,Married,Housewife,4,Post Graduate,Des Moines-Iowa,Nest Cam IQ - USA,Nest,1.0,199.0,6.0,,30.0
1082,14156,50,F,Married,Housewife,4,Post Graduate,Des Moines-Iowa,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88,19.99,ELEC30,30.0
1083,14156,50,F,Married,Housewife,4,Post Graduate,Des Moines-Iowa,Windup Android,Lifestyle,1.0,3.99,6.0,,30.0
